Date;Horaire;Distance;
28/09/2021;16:37:13;4.450415;
28/09/2021;16:37:14;4.456632;
28/09/2021;16:37:16;4.457376;
28/09/2021;16:37:17;4.456047;
28/09/2021;16:37:19;4.452867;
28/09/2021;16:37:20;4.452901;
28/09/2021;16:37:21;4.451525;
28/09/2021;16:37:23;4.447099;
28/09/2021;16:37:24;4.448991;
28/09/2021;16:37:25;4.446314;
28/09/2021;16:37:27;4.442483;
28/09/2021;16:37:28;4.444374;
28/09/2021;16:37:30;4.455277;
28/09/2021;16:37:31;4.448339;
28/09/2021;16:37:32;4.456807;
28/09/2021;16:37:34;4.455398;
28/09/2021;16:37:35;4.447872;
28/09/2021;16:37:36;4.442943;
28/09/2021;16:37:38;4.444329;
28/09/2021;16:37:39;4.44433;
28/09/2021;16:37:40;4.444888;
28/09/2021;16:37:42;4.447368;
28/09/2021;16:37:43;4.443824;
28/09/2021;16:37:44;4.439824;
28/09/2021;16:37:46;4.440095;
28/09/2021;16:37:47;4.44615;
28/09/2021;16:37:49;4.441145;
28/09/2021;16:37:50;4.444248;
28/09/2021;16:37:51;4.445305;
28/09/2021;16:37:53;4.445246;
28/09/2021;16:37:54;4.44041;
28/09/2021;16:37:55;4.434641;
28/09/2021;16:37:57;4.438086;
28/09/2021;16:37:58;4.434113;
28/09/2021;16:37:59;4.434103;
28/09/2021;16:38:01;4.436611;
28/09/2021;16:38:02;4.432196;
28/09/2021;16:38:03;4.427904;
28/09/2021;16:38:05;4.427709;
28/09/2021;16:38:06;4.426982;
28/09/2021;16:38:08;4.42637;
28/09/2021;16:38:09;4.427639;
28/09/2021;16:38:10;4.432249;
28/09/2021;16:38:12;4.431606;
28/09/2021;16:38:13;4.427919;
28/09/2021;16:38:14;4.431639;
28/09/2021;16:38:16;4.432203;
28/09/2021;16:38:17;4.429173;
28/09/2021;16:38:18;4.432562;
28/09/2021;16:38:20;4.432447;
28/09/2021;16:38:21;4.432972;
28/09/2021;16:38:22;4.430089;
28/09/2021;16:38:24;4.434488;
28/09/2021;16:38:25;4.435525;
28/09/2021;16:38:26;4.434091;
28/09/2021;16:38:28;4.431758;
28/09/2021;16:38:29;4.436023;
28/09/2021;16:38:30;4.429089;
28/09/2021;16:38:32;4.431046;
28/09/2021;16:38:33;4.433545;
28/09/2021;16:38:35;4.433993;
28/09/2021;16:38:36;4.433624;
28/09/2021;16:38:37;4.435784;
28/09/2021;16:38:39;4.437148;
28/09/2021;16:38:40;4.436581;
28/09/2021;16:38:41;4.433556;
28/09/2021;16:38:43;4.43586;
28/09/2021;16:38:44;4.43631;
28/09/2021;16:38:46;4.43278;
28/09/2021;16:38:47;4.435066;
28/09/2021;16:38:48;4.43597;
28/09/2021;16:38:50;4.436963;
28/09/2021;16:38:51;4.437832;
28/09/2021;16:38:52;4.440058;
28/09/2021;16:38:54;4.43893;
28/09/2021;16:38:55;4.437491;
28/09/2021;16:38:56;4.438421;
28/09/2021;16:38:58;4.440546;
28/09/2021;16:38:59;4.434341;
28/09/2021;16:39:01;4.433397;
28/09/2021;16:39:02;4.43627;
28/09/2021;16:39:03;4.433163;
28/09/2021;16:39:05;4.434513;
28/09/2021;16:39:06;4.435497;
28/09/2021;16:39:07;4.433064;
28/09/2021;16:39:09;4.432535;
28/09/2021;16:39:10;4.434616;
28/09/2021;16:39:11;4.439435;
28/09/2021;16:39:13;4.436288;
28/09/2021;16:39:14;4.435549;
28/09/2021;16:39:16;4.436833;
28/09/2021;16:39:17;4.431362;
28/09/2021;16:39:18;4.429197;
28/09/2021;16:39:20;4.429601;
28/09/2021;16:39:21;4.428503;
28/09/2021;16:39:22;4.426488;
28/09/2021;16:39:24;4.425545;
28/09/2021;16:39:25;4.426093;
28/09/2021;16:39:26;4.427145;
28/09/2021;16:39:28;4.421697;
28/09/2021;16:39:29;4.420902;
28/09/2021;16:39:30;4.417885;
28/09/2021;16:39:32;4.4142;
28/09/2021;16:39:33;4.41684;
28/09/2021;16:39:35;4.417913;
28/09/2021;16:39:36;4.416987;
28/09/2021;16:39:37;4.418438;
28/09/2021;16:39:39;4.415513;
28/09/2021;16:39:40;4.414216;
28/09/2021;16:39:41;4.413981;
28/09/2021;16:39:43;4.412117;
28/09/2021;16:39:44;4.413745;
28/09/2021;16:39:45;4.414261;
28/09/2021;16:39:47;4.416131;
28/09/2021;16:39:48;4.41566;
28/09/2021;16:39:49;4.410233;
28/09/2021;16:39:51;4.409895;
28/09/2021;16:39:52;4.41363;
28/09/2021;16:39:54;4.410861;
28/09/2021;16:39:55;4.411157;
28/09/2021;16:39:56;4.411411;
28/09/2021;16:39:58;4.410483;
28/09/2021;16:39:59;4.411323;
28/09/2021;16:40:00;4.408973;
28/09/2021;16:40:02;4.410214;
28/09/2021;16:40:03;4.410472;
28/09/2021;16:40:04;4.408735;
28/09/2021;16:40:06;4.411661;
28/09/2021;16:40:07;4.410181;
28/09/2021;16:40:08;4.410514;
28/09/2021;16:40:10;4.413503;
28/09/2021;16:40:11;4.41176;
28/09/2021;16:40:13;4.412725;
28/09/2021;16:40:14;4.410878;
28/09/2021;16:40:15;4.407485;
28/09/2021;16:40:17;4.406784;
28/09/2021;16:40:18;4.405727;
28/09/2021;16:40:19;4.40592;
28/09/2021;16:40:21;4.408789;
28/09/2021;16:40:22;4.407916;
28/09/2021;16:40:23;4.41222;
28/09/2021;16:40:25;4.41321;
28/09/2021;16:40:26;4.410142;
28/09/2021;16:40:27;4.41;
28/09/2021;16:40:29;4.408052;
28/09/2021;16:40:30;4.406887;
28/09/2021;16:40:32;4.409511;
28/09/2021;16:40:33;4.408802;
28/09/2021;16:40:34;4.407885;
28/09/2021;16:40:35;4.407566;
28/09/2021;16:40:37;4.406878;
28/09/2021;16:40:38;4.409353;
28/09/2021;16:40:40;4.407841;
28/09/2021;16:40:41;4.407561;
28/09/2021;16:40:42;4.410256;
28/09/2021;16:40:44;4.410222;
28/09/2021;16:40:45;4.412593;
28/09/2021;16:40:46;4.41143;
28/09/2021;16:40:48;4.40879;
28/09/2021;16:40:49;4.4078;
28/09/2021;16:40:50;4.409826;
28/09/2021;16:40:52;4.409596;
28/09/2021;16:40:53;4.411857;
28/09/2021;16:40:55;4.40982;
28/09/2021;16:40:56;4.40691;
28/09/2021;16:40:57;4.407162;
28/09/2021;16:40:58;4.405485;
28/09/2021;16:41:00;4.403475;
28/09/2021;16:41:01;4.40512;
28/09/2021;16:41:03;4.405102;
28/09/2021;16:41:04;4.406445;
28/09/2021;16:41:05;4.405044;
28/09/2021;16:41:07;4.404224;
28/09/2021;16:41:08;4.406317;
28/09/2021;16:41:09;4.402819;
28/09/2021;16:41:11;4.40156;
28/09/2021;16:41:12;4.39762;
28/09/2021;16:41:14;4.395706;
28/09/2021;16:41:15;4.398308;
28/09/2021;16:41:16;4.397386;
28/09/2021;16:41:18;4.39392;
28/09/2021;16:41:19;4.394906;
28/09/2021;16:41:20;4.391705;
28/09/2021;16:41:22;4.390144;
28/09/2021;16:41:23;4.389298;
28/09/2021;16:41:24;4.39019;
28/09/2021;16:41:26;4.38808;
28/09/2021;16:41:27;4.389738;
28/09/2021;16:41:28;4.389517;
28/09/2021;16:41:30;4.386848;
28/09/2021;16:41:31;4.384905;
28/09/2021;16:41:33;4.385771;
28/09/2021;16:41:34;4.385422;
28/09/2021;16:41:35;4.388908;
28/09/2021;16:41:37;4.387398;
28/09/2021;16:41:38;4.386158;
28/09/2021;16:41:39;4.387547;
28/09/2021;16:41:41;4.392273;
28/09/2021;16:41:42;4.391927;
28/09/2021;16:41:44;4.39082;
28/09/2021;16:41:45;4.38864;
28/09/2021;16:41:46;4.386185;
28/09/2021;16:41:48;4.387721;
28/09/2021;16:41:49;4.386702;
28/09/2021;16:41:50;4.387734;
28/09/2021;16:41:52;4.388522;
28/09/2021;16:41:53;4.386755;
28/09/2021;16:41:54;4.386485;
28/09/2021;16:41:56;4.387794;
28/09/2021;16:41:57;4.387104;
28/09/2021;16:41:59;4.387802;
28/09/2021;16:42:00;4.385717;
28/09/2021;16:42:01;4.38613;
28/09/2021;16:42:03;4.388477;
28/09/2021;16:42:04;4.388417;
28/09/2021;16:42:05;4.389479;
28/09/2021;16:42:07;4.394318;
28/09/2021;16:42:08;4.395086;
28/09/2021;16:42:09;4.394029;
28/09/2021;16:42:11;4.394338;
28/09/2021;16:42:12;4.394171;
28/09/2021;16:42:14;4.389989;
28/09/2021;16:42:15;4.38645;
28/09/2021;16:42:16;4.388174;
28/09/2021;16:42:18;4.389171;
28/09/2021;16:42:19;4.392216;
28/09/2021;16:42:20;4.393445;
28/09/2021;16:42:22;4.39268;
28/09/2021;16:42:23;4.392079;
28/09/2021;16:42:24;4.391526;
28/09/2021;16:42:26;4.392202;
28/09/2021;16:42:27;4.393651;
28/09/2021;16:42:28;4.395995;
28/09/2021;16:42:30;4.39446;
28/09/2021;16:42:31;4.403455;
28/09/2021;16:42:33;4.405373;
28/09/2021;16:42:34;4.401819;
28/09/2021;16:42:35;4.402639;
28/09/2021;16:42:37;4.402729;
28/09/2021;16:42:38;4.397972;
28/09/2021;16:42:39;4.398197;
28/09/2021;16:42:41;4.397694;
28/09/2021;16:42:42;4.397819;
28/09/2021;16:42:43;4.39726;
28/09/2021;16:42:45;4.393843;
28/09/2021;16:42:46;4.390463;
28/09/2021;16:42:47;4.391063;
28/09/2021;16:42:49;4.390526;
28/09/2021;16:42:50;4.390899;
28/09/2021;16:42:52;4.39093;
28/09/2021;16:42:53;4.389755;
28/09/2021;16:42:54;4.390207;
28/09/2021;16:42:56;4.385116;
28/09/2021;16:42:57;4.383371;
28/09/2021;16:42:58;4.381462;
28/09/2021;16:43:00;4.379759;
28/09/2021;16:43:01;4.378465;
28/09/2021;16:43:02;4.378804;
28/09/2021;16:43:04;4.377339;
28/09/2021;16:43:05;4.378764;
28/09/2021;16:43:06;4.377687;
28/09/2021;16:43:08;4.377492;
28/09/2021;16:43:09;4.373973;
28/09/2021;16:43:10;4.376063;
28/09/2021;16:43:12;4.371819;
28/09/2021;16:43:13;4.369872;
28/09/2021;16:43:15;4.370086;
28/09/2021;16:43:16;4.368274;
28/09/2021;16:43:17;4.371093;
28/09/2021;16:43:19;4.372424;
28/09/2021;16:43:20;4.374681;
28/09/2021;16:43:21;4.375292;
28/09/2021;16:43:23;4.374766;
28/09/2021;16:43:24;4.372929;
28/09/2021;16:43:25;4.372025;
28/09/2021;16:43:27;4.372831;
28/09/2021;16:43:28;4.371555;
28/09/2021;16:43:29;4.370243;
28/09/2021;16:43:31;4.372004;
28/09/2021;16:43:32;4.373362;
28/09/2021;16:43:34;4.375;
28/09/2021;16:43:35;4.372282;
28/09/2021;16:43:36;4.369365;
28/09/2021;16:43:38;4.366271;
28/09/2021;16:43:39;4.369226;
28/09/2021;16:43:40;4.370609;
28/09/2021;16:43:42;4.370587;
28/09/2021;16:43:43;4.370252;
28/09/2021;16:43:44;4.369557;
28/09/2021;16:43:46;4.369722;
28/09/2021;16:43:47;4.371663;
28/09/2021;16:43:49;4.371277;
28/09/2021;16:43:50;4.371527;
28/09/2021;16:43:51;4.369129;
28/09/2021;16:43:53;4.366777;
28/09/2021;16:43:54;4.367214;
28/09/2021;16:43:55;4.368567;
28/09/2021;16:43:57;4.368618;
28/09/2021;16:43:58;4.370514;
28/09/2021;16:43:59;4.374673;
28/09/2021;16:44:01;4.375733;
28/09/2021;16:44:02;4.375316;
28/09/2021;16:44:03;4.376669;
28/09/2021;16:44:05;4.375944;
28/09/2021;16:44:06;4.374445;
28/09/2021;16:44:08;4.372178;
28/09/2021;16:44:09;4.373254;
28/09/2021;16:44:10;4.375191;
28/09/2021;16:44:12;4.379356;
28/09/2021;16:44:13;4.377677;
28/09/2021;16:44:14;4.378021;
28/09/2021;16:44:16;4.377791;
28/09/2021;16:44:17;4.37825;
28/09/2021;16:44:18;4.378368;
28/09/2021;16:44:20;4.37899;
28/09/2021;16:44:21;4.379748;
28/09/2021;16:44:23;4.379395;
28/09/2021;16:44:24;4.377193;
28/09/2021;16:44:25;4.37584;
28/09/2021;16:44:27;4.374328;
28/09/2021;16:44:28;4.371783;
28/09/2021;16:44:29;4.371024;
28/09/2021;16:44:31;4.371717;
28/09/2021;16:44:32;4.37323;
28/09/2021;16:44:33;4.374731;
28/09/2021;16:44:35;4.371601;
28/09/2021;16:44:36;4.369459;
28/09/2021;16:44:37;4.367476;
28/09/2021;16:44:39;4.364635;
28/09/2021;16:44:40;4.364367;
28/09/2021;16:44:42;4.362774;
28/09/2021;16:44:43;4.361942;
28/09/2021;16:44:44;4.361581;
28/09/2021;16:44:46;4.36063;
28/09/2021;16:44:47;4.363073;
28/09/2021;16:44:48;4.363399;
28/09/2021;16:44:50;4.365526;
28/09/2021;16:44:51;4.364266;
28/09/2021;16:44:52;4.362669;
28/09/2021;16:44:54;4.359591;
28/09/2021;16:44:55;4.353799;
28/09/2021;16:44:56;4.35336;
28/09/2021;16:44:58;4.361171;
28/09/2021;16:44:59;4.360977;
28/09/2021;16:45:01;4.360258;
28/09/2021;16:45:02;4.358993;
28/09/2021;16:45:03;4.356253;
28/09/2021;16:45:05;4.356125;
28/09/2021;16:45:06;4.357888;
28/09/2021;16:45:07;4.356542;
28/09/2021;16:45:09;4.35463;
28/09/2021;16:45:10;4.352783;
28/09/2021;16:45:11;4.352189;
28/09/2021;16:45:13;4.352587;
28/09/2021;16:45:14;4.354715;
28/09/2021;16:45:16;4.353484;
28/09/2021;16:45:17;4.351937;
28/09/2021;16:45:18;4.356607;
28/09/2021;16:45:20;4.355353;
28/09/2021;16:45:21;4.352543;
28/09/2021;16:45:22;4.349437;
28/09/2021;16:45:24;4.346968;
28/09/2021;16:45:25;4.346077;
28/09/2021;16:45:26;4.349165;
28/09/2021;16:45:28;4.349102;
28/09/2021;16:45:29;4.348399;
28/09/2021;16:45:31;4.348587;
28/09/2021;16:45:32;4.348197;
28/09/2021;16:45:33;4.351768;
28/09/2021;16:45:35;4.353237;
28/09/2021;16:45:36;4.353044;
28/09/2021;16:45:37;4.354836;
28/09/2021;16:45:39;4.355148;
28/09/2021;16:45:40;4.353558;
28/09/2021;16:45:42;4.352077;
28/09/2021;16:45:43;4.352303;
28/09/2021;16:45:44;4.351152;
28/09/2021;16:45:46;4.353982;
28/09/2021;16:45:47;4.354358;
28/09/2021;16:45:48;4.35588;
28/09/2021;16:45:50;4.353677;
28/09/2021;16:45:51;4.353881;
28/09/2021;16:45:52;4.351395;
28/09/2021;16:45:54;4.352071;
28/09/2021;16:45:55;4.354313;
28/09/2021;16:45:57;4.350734;
28/09/2021;16:45:58;4.351392;
28/09/2021;16:45:59;4.350964;
28/09/2021;16:46:01;4.350647;
28/09/2021;16:46:02;4.35085;
28/09/2021;16:46:03;4.34958;
28/09/2021;16:46:05;4.349108;
28/09/2021;16:46:06;4.346748;
28/09/2021;16:46:07;4.350722;
28/09/2021;16:46:09;4.349045;
28/09/2021;16:46:10;4.348181;
28/09/2021;16:46:11;4.348358;
28/09/2021;16:46:13;4.350697;
28/09/2021;16:46:14;4.350205;
28/09/2021;16:46:16;4.35087;
28/09/2021;16:46:17;4.349235;
28/09/2021;16:46:18;4.349406;
28/09/2021;16:46:20;4.349431;
28/09/2021;16:46:21;4.349172;
28/09/2021;16:46:22;4.348599;
28/09/2021;16:46:24;4.347784;
28/09/2021;16:46:25;4.348765;
28/09/2021;16:46:27;4.347421;
28/09/2021;16:46:28;4.349251;
28/09/2021;16:46:29;4.347709;
28/09/2021;16:46:31;4.346257;
28/09/2021;16:46:32;4.347179;
28/09/2021;16:46:33;4.344859;
28/09/2021;16:46:35;4.346102;
28/09/2021;16:46:36;4.344694;
28/09/2021;16:46:37;4.346395;
28/09/2021;16:46:39;4.343252;
28/09/2021;16:46:40;4.340607;
28/09/2021;16:46:41;4.338051;
28/09/2021;16:46:43;4.337091;
28/09/2021;16:46:44;4.337383;
28/09/2021;16:46:46;4.336016;
28/09/2021;16:46:47;4.335726;
28/09/2021;16:46:48;4.33561;
28/09/2021;16:46:50;4.336426;
28/09/2021;16:46:51;4.33495;
28/09/2021;16:46:52;4.332342;
28/09/2021;16:46:54;4.333091;
28/09/2021;16:46:55;4.33461;
28/09/2021;16:46:57;4.336282;
28/09/2021;16:46:58;4.335356;
28/09/2021;16:46:59;4.335786;
28/09/2021;16:47:01;4.33241;
28/09/2021;16:47:02;4.33173;
28/09/2021;16:47:03;4.330069;
28/09/2021;16:47:05;4.32919;
28/09/2021;16:47:06;4.328319;
28/09/2021;16:47:07;4.332641;
28/09/2021;16:47:09;4.332195;
28/09/2021;16:47:10;4.333421;
28/09/2021;16:47:12;4.332148;
28/09/2021;16:47:13;4.331625;
28/09/2021;16:47:14;4.330223;
28/09/2021;16:47:16;4.327608;
28/09/2021;16:47:17;4.329119;
28/09/2021;16:47:18;4.331638;
28/09/2021;16:47:20;4.332443;
28/09/2021;16:47:21;4.333628;
28/09/2021;16:47:22;4.33715;
28/09/2021;16:47:24;4.33455;
28/09/2021;16:47:25;4.337065;
28/09/2021;16:47:26;4.337759;
28/09/2021;16:47:28;4.337303;
28/09/2021;16:47:29;4.336292;
28/09/2021;16:47:31;4.336299;
28/09/2021;16:47:32;4.339691;
28/09/2021;16:47:33;4.341882;
28/09/2021;16:47:35;4.336977;
28/09/2021;16:47:36;4.336663;
28/09/2021;16:47:37;4.334695;
28/09/2021;16:47:39;4.336112;
28/09/2021;16:47:40;4.340002;
28/09/2021;16:47:41;4.341515;
28/09/2021;16:47:43;4.342064;
28/09/2021;16:47:44;4.340693;
28/09/2021;16:47:46;4.340676;
28/09/2021;16:47:47;4.339652;
28/09/2021;16:47:48;4.335373;
28/09/2021;16:47:50;4.334296;
28/09/2021;16:47:51;4.335709;
28/09/2021;16:47:52;4.335767;
28/09/2021;16:47:54;4.335622;
28/09/2021;16:47:55;4.331037;
28/09/2021;16:47:57;4.328038;
28/09/2021;16:47:58;4.327351;
28/09/2021;16:47:59;4.325901;
28/09/2021;16:48:01;4.325654;
28/09/2021;16:48:02;4.325709;
28/09/2021;16:48:03;4.325257;
28/09/2021;16:48:05;4.325532;
28/09/2021;16:48:06;4.326386;
28/09/2021;16:48:07;4.324666;
28/09/2021;16:48:09;4.323018;
28/09/2021;16:48:10;4.3213;
28/09/2021;16:48:12;4.321794;
28/09/2021;16:48:13;4.324321;
28/09/2021;16:48:14;4.324038;
28/09/2021;16:48:16;4.325056;
28/09/2021;16:48:17;4.32499;
28/09/2021;16:48:18;4.325143;
28/09/2021;16:48:20;4.321384;
28/09/2021;16:48:21;4.318282;
28/09/2021;16:48:22;4.320934;
28/09/2021;16:48:24;4.324354;
28/09/2021;16:48:25;4.320572;
28/09/2021;16:48:26;4.320005;
28/09/2021;16:48:28;4.318477;
28/09/2021;16:48:29;4.320013;
28/09/2021;16:48:31;4.320719;
28/09/2021;16:48:32;4.319262;
28/09/2021;16:48:33;4.316832;
28/09/2021;16:48:35;4.319122;
28/09/2021;16:48:36;4.319812;
28/09/2021;16:48:37;4.319129;
28/09/2021;16:48:39;4.319001;
28/09/2021;16:48:40;4.318953;
28/09/2021;16:48:41;4.31767;
28/09/2021;16:48:43;4.316547;
28/09/2021;16:48:44;4.314981;
28/09/2021;16:48:45;4.316606;
28/09/2021;16:48:47;4.314378;
28/09/2021;16:48:48;4.313198;
28/09/2021;16:48:50;4.310473;
28/09/2021;16:48:51;4.311272;
28/09/2021;16:48:52;4.309872;
28/09/2021;16:48:54;4.312486;
28/09/2021;16:48:55;4.311286;
28/09/2021;16:48:56;4.314671;
28/09/2021;16:48:58;4.315533;
28/09/2021;16:48:59;4.317359;
28/09/2021;16:49:01;4.318494;
28/09/2021;16:49:02;4.321933;
28/09/2021;16:49:03;4.322166;
28/09/2021;16:49:05;4.318965;
28/09/2021;16:49:06;4.321873;
28/09/2021;16:49:07;4.321848;
28/09/2021;16:49:09;4.320615;
28/09/2021;16:49:10;4.315663;
28/09/2021;16:49:11;4.31489;
28/09/2021;16:49:13;4.311852;
28/09/2021;16:49:14;4.312988;
28/09/2021;16:49:15;4.310151;
28/09/2021;16:49:17;4.312189;
28/09/2021;16:49:18;4.311527;
28/09/2021;16:49:20;4.312866;
28/09/2021;16:49:21;4.313927;
28/09/2021;16:49:22;4.312149;
28/09/2021;16:49:24;4.310967;
28/09/2021;16:49:25;4.309038;
28/09/2021;16:49:26;4.309421;
28/09/2021;16:49:28;4.309054;
28/09/2021;16:49:29;4.308737;
28/09/2021;16:49:30;4.310243;
28/09/2021;16:49:32;4.311412;
28/09/2021;16:49:33;4.310956;
28/09/2021;16:49:35;4.30932;
28/09/2021;16:49:36;4.310142;
28/09/2021;16:49:37;4.308406;
28/09/2021;16:49:39;4.308689;
28/09/2021;16:49:40;4.307097;
28/09/2021;16:49:41;4.309137;
28/09/2021;16:49:43;4.308755;
28/09/2021;16:49:44;4.309836;
28/09/2021;16:49:45;4.311834;
28/09/2021;16:49:47;4.313536;
28/09/2021;16:49:48;4.312422;
28/09/2021;16:49:49;4.313897;
28/09/2021;16:49:51;4.311302;
28/09/2021;16:49:52;4.310004;
28/09/2021;16:49:54;4.310232;
28/09/2021;16:49:55;4.310767;
28/09/2021;16:49:56;4.311846;
28/09/2021;16:49:58;4.310319;
28/09/2021;16:49:59;4.308565;
28/09/2021;16:50:00;4.305853;
28/09/2021;16:50:02;4.309351;
28/09/2021;16:50:03;4.308823;
28/09/2021;16:50:04;4.309198;
28/09/2021;16:50:06;4.303957;
28/09/2021;16:50:07;4.303033;
28/09/2021;16:50:08;4.305404;
28/09/2021;16:50:10;4.306561;
28/09/2021;16:50:11;4.304493;
28/09/2021;16:50:13;4.30245;
28/09/2021;16:50:14;4.299228;
28/09/2021;16:50:15;4.299567;
28/09/2021;16:50:17;4.298709;
28/09/2021;16:50:18;4.299251;
28/09/2021;16:50:19;4.298435;
28/09/2021;16:50:21;4.300619;
28/09/2021;16:50:22;4.302445;
28/09/2021;16:50:23;4.299228;
28/09/2021;16:50:25;4.298803;
28/09/2021;16:50:26;4.297256;
28/09/2021;16:50:27;4.29984;
28/09/2021;16:50:29;4.298441;
28/09/2021;16:50:30;4.301663;
28/09/2021;16:50:32;4.301984;
28/09/2021;16:50:33;4.300809;
28/09/2021;16:50:34;4.298488;
28/09/2021;16:50:36;4.299377;
28/09/2021;16:50:37;4.301669;
28/09/2021;16:50:38;4.303425;
28/09/2021;16:50:40;4.300781;
28/09/2021;16:50:41;4.300085;
28/09/2021;16:50:43;4.301621;
28/09/2021;16:50:44;4.298733;
28/09/2021;16:50:45;4.298053;
28/09/2021;16:50:47;4.298194;
28/09/2021;16:50:48;4.299025;
28/09/2021;16:50:49;4.297724;
28/09/2021;16:50:51;4.300294;
28/09/2021;16:50:52;4.297311;
28/09/2021;16:50:53;4.298133;
28/09/2021;16:50:55;4.29558;
28/09/2021;16:50:56;4.294642;
28/09/2021;16:50:58;4.295631;
28/09/2021;16:50:59;4.295854;
28/09/2021;16:51:00;4.295875;
28/09/2021;16:51:02;4.296057;
28/09/2021;16:51:03;4.294889;
28/09/2021;16:51:04;4.291416;
28/09/2021;16:51:06;4.289509;
28/09/2021;16:51:07;4.285617;
28/09/2021;16:51:09;4.288966;
28/09/2021;16:51:10;4.288476;
28/09/2021;16:51:11;4.286859;
28/09/2021;16:51:13;4.28875;
28/09/2021;16:51:14;4.287706;
28/09/2021;16:51:15;4.285423;
28/09/2021;16:51:17;4.286626;
28/09/2021;16:51:18;4.290319;
28/09/2021;16:51:19;4.290471;
28/09/2021;16:51:21;4.290624;
28/09/2021;16:51:22;4.291236;
28/09/2021;16:51:23;4.290173;
28/09/2021;16:51:25;4.289512;
28/09/2021;16:51:26;4.288323;
28/09/2021;16:51:28;4.290953;
28/09/2021;16:51:29;4.292319;
28/09/2021;16:51:30;4.293233;
28/09/2021;16:51:32;4.293319;
28/09/2021;16:51:33;4.293166;
28/09/2021;16:51:34;4.293265;
28/09/2021;16:51:36;4.294546;
28/09/2021;16:51:37;4.292212;
28/09/2021;16:51:39;4.291359;
28/09/2021;16:51:40;4.29141;
28/09/2021;16:51:41;4.293524;
28/09/2021;16:51:43;4.292615;
28/09/2021;16:51:44;4.292088;
28/09/2021;16:51:45;4.289864;
28/09/2021;16:51:47;4.28742;
28/09/2021;16:51:48;4.288597;
28/09/2021;16:51:49;4.290445;
28/09/2021;16:51:51;4.292462;
28/09/2021;16:51:52;4.290863;
28/09/2021;16:51:53;4.287298;
28/09/2021;16:51:55;4.285397;
28/09/2021;16:51:56;4.286155;
28/09/2021;16:51:58;4.286433;
28/09/2021;16:51:59;4.284007;
28/09/2021;16:52:00;4.283562;
28/09/2021;16:52:02;4.283189;
28/09/2021;16:52:03;4.279841;
28/09/2021;16:52:04;4.278968;
28/09/2021;16:52:06;4.279221;
28/09/2021;16:52:07;4.277065;
28/09/2021;16:52:09;4.279929;
28/09/2021;16:52:10;4.284329;
28/09/2021;16:52:11;4.28508;
28/09/2021;16:52:13;4.282116;
28/09/2021;16:52:14;4.280246;
28/09/2021;16:52:15;4.278792;
28/09/2021;16:52:17;4.276623;
28/09/2021;16:52:18;4.278355;
28/09/2021;16:52:20;4.280552;
28/09/2021;16:52:21;4.280929;
28/09/2021;16:52:22;4.28048;
28/09/2021;16:52:24;4.278336;
28/09/2021;16:52:25;4.276267;
28/09/2021;16:52:26;4.274753;
28/09/2021;16:52:28;4.273052;
28/09/2021;16:52:29;4.273642;
28/09/2021;16:52:30;4.273415;
28/09/2021;16:52:32;4.276682;
28/09/2021;16:52:33;4.277713;
28/09/2021;16:52:35;4.283214;
28/09/2021;16:52:36;4.281947;
28/09/2021;16:52:37;4.281141;
28/09/2021;16:52:39;4.282313;
28/09/2021;16:52:40;4.284309;
28/09/2021;16:52:41;4.285818;
28/09/2021;16:52:43;4.283575;
28/09/2021;16:52:44;4.283455;
28/09/2021;16:52:45;4.282979;
28/09/2021;16:52:47;4.280118;
28/09/2021;16:52:48;4.277507;
28/09/2021;16:52:49;4.279559;
28/09/2021;16:52:51;4.281344;
28/09/2021;16:52:52;4.281704;
28/09/2021;16:52:54;4.282663;
28/09/2021;16:52:55;4.28101;
28/09/2021;16:52:56;4.27808;
28/09/2021;16:52:58;4.277014;
28/09/2021;16:52:59;4.277957;
28/09/2021;16:53:01;4.275695;
28/09/2021;16:53:02;4.274989;
28/09/2021;16:53:03;4.273722;
28/09/2021;16:53:05;4.272089;
28/09/2021;16:53:06;4.272055;
28/09/2021;16:53:07;4.270669;
28/09/2021;16:53:09;4.270774;
28/09/2021;16:53:10;4.268878;
28/09/2021;16:53:11;4.26958;
28/09/2021;16:53:13;4.274381;
28/09/2021;16:53:14;4.275447;
28/09/2021;16:53:15;4.274416;
28/09/2021;16:53:17;4.274194;
28/09/2021;16:53:18;4.271536;
28/09/2021;16:53:20;4.271365;
28/09/2021;16:53:21;4.269483;
28/09/2021;16:53:22;4.270636;
28/09/2021;16:53:24;4.269934;
28/09/2021;16:53:25;4.26951;
28/09/2021;16:53:26;4.269606;
28/09/2021;16:53:28;4.269071;
28/09/2021;16:53:29;4.269266;
28/09/2021;16:53:31;4.271792;
28/09/2021;16:53:32;4.271765;
28/09/2021;16:53:33;4.268799;
